source_language;source_catalogue;final_category;final_sheet;package;bundle;main_object;dataset_key;dataset;main_file_or_entry;role;keep;description_bundle;description;theme;n;k;useful_variable_count;useful_variables;variables;geometry_type;has_geometry;has_coordinates;coordinate_columns;has_place_name_if_no_geometry;place_name_columns;has_datetime;datetime_columns;has_y;candidate_y_variables;has_multiple_x;candidate_x_variables;auxiliary_files;local_files;duplicate_in_r;r_match;curation_decision;curation_reason;source;source_url;inventory_status;download_status
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;spDataLarge;comm;comm;;;;main_table;;Community matrix of the Mt. Mongón;;agronomie / agriculture;100;69;68;Alst_line, Alte_hali, Alte_porr, Anth_eccr, Apod_ferr, Atri_rotu, Bacc_line, Bego_acut, Bego_spec, Bowl_palm, Brom_spec, Caes_spin, Cala_alba, Calc_pinn, Chen_peti, Chio_bent, Cicl_laci, Cist_ling, Cist_pani, Comm_fasc, Cras_conn, Crem_parv, Crot_alni, Cycl_math, Cycl_spec, Drym_cord, Erod_spec, Euph_viri, Exod_pros, Fuer_chil, Fuer_lime, Haag_paca, Hoff_pros, Ipom_purp, Ipom_spec, Jalt_loma, Lant_scab, Lyci_lyci, Ment_cord, Nasa_uren, Nico_pani, Nico_spec, Nola_humi, Ophr_peru, Oxal_corn, Oxal_mega, Oxal_spec, Pala_spec, Pari_debi, Pele_matu, Pepe_spec, Phil_peru, Pros_pall, Puya_ferr, Puya_spec, Quin_brev, Salv_spec, Sene_trux, Sicy_bade, Sola_mont, Sola_mult, Sola_peru, Sola_phyl, Sonc_olea, Tigr_gran, Till_purp, Trop_pelt, unkn_Malv;Alon_meri, Alst_line, Alte_hali, Alte_porr, Anth_eccr, Apod_ferr, Atri_rotu, Bacc_line, Bego_acut, Bego_spec, Bowl_palm, Brom_spec, Caes_spin, Cala_alba, Calc_pinn, Chen_peti, Chio_bent, Cicl_laci, Cist_ling, Cist_pani, Comm_fasc, Cras_conn, Crem_parv, Crot_alni, Cycl_math, Cycl_spec, Drym_cord, Erod_spec, Euph_viri, Exod_pros, Fuer_chil, Fuer_lime, Haag_paca, Hoff_pros, Ipom_purp, Ipom_spec, Jalt_loma, Lant_scab, Lyci_lyci, Ment_cord, Nasa_uren, Nico_pani, Nico_spec, Nola_humi, Ophr_peru, Oxal_corn, Oxal_mega, Oxal_spec, Pala_spec, Pari_debi, Pele_matu, Pepe_spec, Phil_peru, Pros_pall, Puya_ferr, Puya_spec, Quin_brev, Salv_spec, Sene_trux, Sicy_bade, Sola_mont, Sola_mult, Sola_peru, Sola_phyl, Sonc_olea, Tigr_gran, Till_purp, Trop_pelt, unkn_Malv;;Yes;Yes;Alon_meri;No;;No;;Yes;Alst_line;Yes;Alte_hali, Alte_porr, Anth_eccr, Apod_ferr, Atri_rotu, Bacc_line, Bego_acut, Bego_spec, Bowl_palm, Brom_spec, Caes_spin, Cala_alba, Calc_pinn, Chen_peti, Chio_bent, Cicl_laci, Cist_ling, Cist_pani, Comm_fasc, Cras_conn, Crem_parv, Crot_alni, Cycl_math, Cycl_spec, Drym_cord, Erod_spec, Euph_viri, Exod_pros, Fuer_chil, Fuer_lime, Haag_paca, Hoff_pros, Ipom_purp, Ipom_spec, Jalt_loma, Lant_scab, Lyci_lyci, Ment_cord, Nasa_uren, Nico_pani, Nico_spec, Nola_humi, Ophr_peru, Oxal_corn, Oxal_mega, Oxal_spec, Pala_spec, Pari_debi, Pele_matu, Pepe_spec, Phil_peru, Pros_pall, Puya_ferr, Puya_spec, Quin_brev, Salv_spec, Sene_trux, Sicy_bade, Sola_mont, Sola_mult, Sola_peru, Sola_phyl, Sonc_olea, Tigr_gran, Till_purp, Trop_pelt, unkn_Malv;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;spDataLarge;lsl;lsl;;;;main_table;;Landslide dataset from Southern Ecuador;;a qualifier manuellement;350;8;5;lslpts, slope, cplan, cprof, elev;x, y, lslpts, slope, cplan, cprof, elev, log10_carea;;Yes;Yes;x, y;No;;No;;Yes;lslpts;Yes;slope, cplan, cprof, elev, log10_carea;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;"Landslide dataset of the RSAGA package: 'data(""landslides"", package = ""RSAGA"")'. *Landslide Data:* Muenchow, J., Brenning, A., Richter, R. (2012): Geomorphic process rates of landslides along a humidity gradient in the tropical Andes, Geomorphology 139-140, 271-284. DOI: 10.1016/j.geomorph.2011.10.029. Stoyan, R. (2000): Aktivitaet, Ursachen und Klassifikation der Rutschungen in San Francisco/Suedecuador. Unpublished diploma thesis, University of Erlangen-Nuremberg, Germany.";;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;spDataLarge;pol_pres15;pol_pres15;;;;main_spatial_sf;;Polish election data 2015;;politique / elections / histoire sociale;2495;65;49;TERYT, TERYT0, gm0, types, I_entitled_to_vote, I_voting_papers_received, I_unused_voting_papers, I_voting_papers_issued_to_voters, I_voters_voting_by_proxy, I_voters_voting_by_declaration, I_PVE_of_which_no_declaration, I_PVE_of_which_no_signature, I_PVE_of_which_no_voting_envelope, I_PVE_of_which_voting_envelope_open, I_voting_envelopes_placed_in_ballot_box, I_voting_papers_taken_from_ballot_box, I_of_which_voting_papers_taken_from_voting_envelopes, I_Grzegorz.Michal.Braun, I_Andrzej.Sebastian.Duda, I_Adam.Sebastian.Jarubas, I_Bronislaw.Maria.Komorowski, I_Janusz.Ryszard.Korwin.Mikke, I_Marian.Janusz.Kowalski, I_Pawel.Piotr.Kukiz, I_Magdalena.Agnieszka.Ogorek, I_Janusz.Marian.Palikot, I_Pawel.Jan.Tanajno, I_Jacek.Wilk, II_entitled_to_vote, II_voting_papers_received, II_unused_voting_papers, II_voting_papers_issued_to_voters, II_voters_voting_by_proxy, II_voters_voting_by_declaration, II_PVE_of_which_no_declaration, II_PVE_of_which_no_signature, II_PVE_of_which_no_voting_envelope, II_PVE_of_which_voting_envelope_open, II_voting_envelopes_placed_in_ballot_box, II_voting_papers_taken_from_ballot_box, II_of_which_voting_papers_taken_from_voting_envelopes, II_Andrzej.Sebastian.Duda, II_Bronislaw.Maria.Komorowski, I_turnout, II_turnout, I_Duda_share, II_Duda_share, I_Komorowski_share, II_Komorowski_share;TERYT, TERYT0, name0, name, gm0, types, I_entitled_to_vote, I_voting_papers_received, I_unused_voting_papers, I_voting_papers_issued_to_voters, I_voters_voting_by_proxy, I_voters_voting_by_declaration, I_voters_sent_postal_voting_package, I_postal_voting_envelopes_received, I_PVE_of_which_no_declaration, I_PVE_of_which_no_signature, I_PVE_of_which_no_voting_envelope, I_PVE_of_which_voting_envelope_open, I_voting_envelopes_placed_in_ballot_box, I_voting_papers_taken_from_ballot_box, I_of_which_voting_papers_taken_from_voting_envelopes, I_invalid_voting_papers, I_valid_voting_papers, I_invalid_votes, I_valid_votes, I_candidates_total, I_Grzegorz.Michal.Braun, I_Andrzej.Sebastian.Duda, I_Adam.Sebastian.Jarubas, I_Bronislaw.Maria.Komorowski, I_Janusz.Ryszard.Korwin.Mikke, I_Marian.Janusz.Kowalski, I_Pawel.Piotr.Kukiz, I_Magdalena.Agnieszka.Ogorek, I_Janusz.Marian.Palikot, I_Pawel.Jan.Tanajno, I_Jacek.Wilk, II_entitled_to_vote, II_voting_papers_received, II_unused_voting_papers, II_voting_papers_issued_to_voters, II_voters_voting_by_proxy, II_voters_voting_by_declaration, II_voters_sent_postal_voting_package, II_postal_voting_envelopes_received, II_PVE_of_which_no_declaration, II_PVE_of_which_no_signature, II_PVE_of_which_no_voting_envelope, II_PVE_of_which_voting_envelope_open, II_voting_envelopes_placed_in_ballot_box, II_voting_papers_taken_from_ballot_box, II_of_which_voting_papers_taken_from_voting_envelopes, II_invalid_voting_papers, II_valid_voting_papers, II_invalid_votes, II_valid_votes, II_Andrzej.Sebastian.Duda, II_Bronislaw.Maria.Komorowski, geometry, I_turnout, II_turnout, I_Duda_share, II_Duda_share, I_Komorowski_share, II_Komorowski_share;;Yes;No;;No;name0, name, I_voters_sent_postal_voting_package, I_postal_voting_envelopes_received, I_voting_envelopes_placed_in_ballot_box, II_voters_sent_postal_voting_package, II_postal_voting_envelopes_received, II_voting_envelopes_placed_in_ballot_box;Yes;I_candidates_total;Yes;types;Yes;I_entitled_to_vote, I_voting_papers_received, I_unused_voting_papers, I_voting_papers_issued_to_voters, I_voters_voting_by_proxy, I_voters_voting_by_declaration, I_PVE_of_which_no_declaration, I_PVE_of_which_no_signature, I_PVE_of_which_no_voting_envelope, I_PVE_of_which_voting_envelope_open, I_voting_papers_taken_from_ballot_box, I_of_which_voting_papers_taken_from_voting_envelopes, I_invalid_voting_papers, I_valid_voting_papers, I_invalid_votes, I_valid_votes, I_Grzegorz.Michal.Braun, I_Andrzej.Sebastian.Duda, I_Adam.Sebastian.Jarubas, I_Bronislaw.Maria.Komorowski, I_Janusz.Ryszard.Korwin.Mikke, I_Marian.Janusz.Kowalski, I_Pawel.Piotr.Kukiz, I_Magdalena.Agnieszka.Ogorek, I_Janusz.Marian.Palikot, I_Pawel.Jan.Tanajno, I_Jacek.Wilk, II_entitled_to_vote, II_voting_papers_received, II_unused_voting_papers, II_voting_papers_issued_to_voters, II_voters_voting_by_proxy, II_voters_voting_by_declaration, II_PVE_of_which_no_declaration, II_PVE_of_which_no_signature, II_PVE_of_which_no_voting_envelope, II_PVE_of_which_voting_envelope_open, II_voting_papers_taken_from_ballot_box, II_of_which_voting_papers_taken_from_voting_envelopes, II_invalid_voting_papers, II_valid_voting_papers, II_invalid_votes, II_valid_votes, II_Andrzej.Sebastian.Duda, II_Bronislaw.Maria.Komorowski, I_turnout, II_turnout, I_Duda_share, II_Duda_share, I_Komorowski_share, II_Komorowski_share;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;<http://prezydent2015.pkw.gov.pl/319_Pierwsze_glosowanie/>, <http://prezydent2015.pkw.gov.pl/325_Ponowne_glosowanie/>, <https://www.gov.pl/web/gugik>;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;GWmodel;DubVoter;Dub.voter;;;;main_spatial_sp;;Voter turnout data in Greater Dublin(SpatialPolygonsDataFrame);;politique / elections / histoire sociale;322;12;9;DiffAdd, LARent, SC1, Unempl, LowEduc, Age18_24, Age25_44, Age45_64, GenEl2004;DED_ID, X, Y, DiffAdd, LARent, SC1, Unempl, LowEduc, Age18_24, Age25_44, Age45_64, GenEl2004;;Yes;Yes;X, Y;No;;No;;Yes;LARent;Yes;DED_ID, DiffAdd, SC1, Unempl, LowEduc, Age18_24, Age25_44, Age45_64, GenEl2004;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;GWmodel;USelect;USelect2004;;;;main_spatial_sp;;Results of the 2004 US presidential election at the county level (SpatialPolygonsDataFrame);;politique / elections / histoire sociale;3111;6;6;winner, unemploy, pctcoled, PEROVER65, pcturban, WHITE;winner, unemploy, pctcoled, PEROVER65, pcturban, WHITE;;Yes;No;;No;;No;;Yes;winner;Yes;unemploy, pctcoled, PEROVER65, pcturban, WHITE;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;GWmodel;EWOutline;ewoutline;;;;main_spatial_sp;;Outline of England and Wales for data EWHP;;geometries administratives / demographie;144;12;6;B_, POLY_, SUBCLASS, SUBCLASS_, RINGS_OK, RINGS_NOK;AREA, PERIMETER, B_, B_ID, POLY_, SUBCLASS, SUBCLASS_, RINGS_OK, RINGS_NOK, REGIONS_, REGIONS_ID, REGION;;Yes;No;;No;REGIONS_, REGIONS_ID, REGION;No;;Yes;AREA;Yes;PERIMETER, B_, B_ID, POLY_, SUBCLASS, SUBCLASS_, RINGS_OK, RINGS_NOK;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;GWmodel;LondonBorough;londonborough;;;;main_spatial_sp;;London boroughs data;;a qualifier manuellement;35;15;6;DESCRIPTIO, NUMBER, NUMBER0, HECTARES, DESCRIPT0, TYPE_COD0;NAME, AREA_CODE, DESCRIPTIO, FILE_NAME, NUMBER, NUMBER0, POLYGON_ID, UNIT_ID, CODE, HECTARES, AREA, TYPE_CODE, DESCRIPT0, TYPE_COD0, B_Name;;Yes;No;;No;NAME, FILE_NAME, B_Name;No;;Yes;AREA_CODE;Yes;DESCRIPTIO, NUMBER, NUMBER0, POLYGON_ID, UNIT_ID, CODE, HECTARES, AREA, TYPE_CODE, DESCRIPT0, TYPE_COD0;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;GWmodel;LondonHP;londonhp;;;;main_spatial_sp;;London house price data set (SpatialPointsDataFrame);;housing / immobilier;316;20;19;PURCHASE, FLOORSZ, TYPEDETCH, TPSEMIDTCH, TYPETRRD, TYPEBNGLW, BLDPWW1, BLDPOSTW, BLD60S, BLD70S, BLD80S, BLD90S, BATH2, BEDS2, GARAGE1, CENTHEAT, UNEMPLOY, PROF, BLDINTW;PURCHASE, FLOORSZ, TYPEDETCH, TPSEMIDTCH, TYPETRRD, TYPEBNGLW, TYPEFLAT, BLDPWW1, BLDPOSTW, BLD60S, BLD70S, BLD80S, BLD90S, BATH2, BEDS2, GARAGE1, CENTHEAT, UNEMPLOY, PROF, BLDINTW;;Yes;Yes;TYPEFLAT;No;;No;;Yes;PURCHASE;Yes;FLOORSZ, TYPEDETCH, TPSEMIDTCH, TYPETRRD, TYPEBNGLW, BLDPWW1, BLDPOSTW, BLD60S, BLD70S, BLD80S, BLD90S, BATH2, BEDS2, GARAGE1, CENTHEAT, UNEMPLOY, PROF, BLDINTW;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;mgwrsar;mydata;mydata;;;;main_table;;mydata is a simulated data set of a mgwrsar model;;a qualifier manuellement;1000;22;20;Y_mgwrsar_1_0_kv, X0, X1, X2, X3, Beta0, Beta1, Beta2, Beta3, lambda, Y_ols, Y_sar, Y_gwr, Y_mgwr, Y_mgwrsar_0_0_kv, Y_mgwrsar_0_kc_kv, Y_mgwrsar_1_kc_kv, Y_mgwr_outlier, X2dummy, Y_mgwr_X2dummy;Y_mgwrsar_1_0_kv, X0, X1, X2, X3, Beta0, Beta1, Beta2, Beta3, lambda, Y_ols, Y_sar, Y_gwr, Y_mgwr, Y_mgwrsar_0_0_kv, Y_mgwrsar_0_kc_kv, Y_mgwrsar_1_kc_kv, Y_mgwr_outlier, X2dummy, Y_mgwr_X2dummy, x, y;;Yes;Yes;x, y;No;;No;;Yes;Y_mgwrsar_1_0_kv;Yes;X0, X1, X2, X3, Beta0, Beta1, Beta2, Beta3, lambda, Y_ols, Y_sar, Y_gwr, Y_mgwr, Y_mgwrsar_0_0_kv, Y_mgwrsar_0_kc_kv, Y_mgwrsar_1_kc_kv, Y_mgwr_outlier, X2dummy, Y_mgwr_X2dummy;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;spgwr;georgia;gSRDF;;;;main_spatial_sp;;Georgia census data set (SpatialDataFramePolygons);;a qualifier manuellement;159;14;7;TotPop90, PctRural, PctBach, PctEld, PctFB, PctPov, PctBlack;SR_ID, AreaKey, Latitude, Longitud, TotPop90, PctRural, PctBach, PctEld, PctFB, PctPov, PctBlack, ID, X, Y;;Yes;Yes;Latitude, Longitud, X, Y;No;;No;;Yes;TotPop90;Yes;SR_ID, AreaKey, PctRural, PctBach, PctEld, PctFB, PctPov, PctBlack, ID;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;"Originally: http://www.census.gov/geo/cob/bdy/co/co90shp/co13_d90_shp.zip, currently behind: <https://www.census.gov/geographies/mapping-files/time-series/geo/carto-boundary-file.1990.html> choosing 1990 Census and Georgia; <http://gwr.nuim.ie/>";;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;gstat;meuse.all;meuse.all;;;;main_table;;Meuse river data set - original, full data set;;environnement / climat;164;17;15;sample, cadmium, copper, lead, zinc, elev, dist.m, om, ffreq, soil, lime, landuse, in.pit, in.meuse155, in.BMcD;sample, x, y, cadmium, copper, lead, zinc, elev, dist.m, om, ffreq, soil, lime, landuse, in.pit, in.meuse155, in.BMcD;;Yes;Yes;x, y;No;;No;;Yes;sample;Yes;cadmium, copper, lead, zinc, elev, dist.m, om, ffreq, soil, lime, landuse, in.pit, in.meuse155, in.BMcD;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;gstat;oxford;oxford;;;;main_table;;Oxford soil samples;;environnement / climat;126;22;20;PROFILE, ELEV, PROFCLASS, MAPCLASS, VAL1, CHR1, LIME1, VAL2, CHR2, LIME2, DEPTHCM, DEP2LIME, PCLAY1, PCLAY2, MG1, OM1, CEC1, PH1, PHOS1, POT1;PROFILE, XCOORD, YCOORD, ELEV, PROFCLASS, MAPCLASS, VAL1, CHR1, LIME1, VAL2, CHR2, LIME2, DEPTHCM, DEP2LIME, PCLAY1, PCLAY2, MG1, OM1, CEC1, PH1, PHOS1, POT1;;Yes;Yes;XCOORD, YCOORD;No;;No;;Yes;PROFILE;Yes;ELEV, PROFCLASS, MAPCLASS, VAL1, CHR1, LIME1, VAL2, CHR2, LIME2, DEPTHCM, DEP2LIME, PCLAY1, PCLAY2, MG1, OM1, CEC1, PH1, PHOS1, POT1;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;gstat;wind;wind;;;;main_table;;Ireland wind data, 1961-1978;;a qualifier manuellement;6574;15;12;RPT, VAL, ROS, KIL, SHA, BIR, DUB, CLA, MUL, CLO, BEL, MAL;year, month, day, RPT, VAL, ROS, KIL, SHA, BIR, DUB, CLA, MUL, CLO, BEL, MAL;;No;No;;No;;Yes;year, month, day;Yes;RPT;Yes;VAL, ROS, KIL, SHA, BIR, DUB, CLA, MUL, CLO, BEL, MAL;wind.loc;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;sp;meuse;meuse;;;;main_table;;Meuse river data set;;environnement / climat;155;14;12;cadmium, copper, lead, zinc, elev, dist, om, ffreq, soil, lime, landuse, dist.m;x, y, cadmium, copper, lead, zinc, elev, dist, om, ffreq, soil, lime, landuse, dist.m;;Yes;Yes;x, y;No;;No;;Yes;cadmium;Yes;copper, lead, zinc, elev, dist, om, ffreq, soil, lime, landuse, dist.m;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;sp;meuse.grid;meuse.grid;;;;main_table;;Prediction Grid for Meuse Data Set;;environnement / climat;3103;7;5;part.a, part.b, dist, soil, ffreq;x, y, part.a, part.b, dist, soil, ffreq;;Yes;Yes;x, y;No;;No;;Yes;part.a;Yes;part.b, dist, soil, ffreq;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;sp;meuse.grid_ll;meuse.grid_ll;;;;main_spatial_sp;;Prediction Grid for Meuse Data Set, geographical coordinates;;environnement / climat;3103;5;5;part.a, part.b, dist, soil, ffreq;part.a, part.b, dist, soil, ffreq;;Yes;No;;No;;No;;Yes;part.a;Yes;part.b, dist, soil, ffreq;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;See the meuse documentation;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;sfdep;guerry;guerry;;;;main_spatial_sf;;"""Essay on the Moral Statistics of France"" data set.";;crime / conflit / securite;85;27;20;count, dept, crime_pers, crime_prop, literacy, donations, infants, suicides, wealth, commerce, clergy, crime_parents, infanticide, donation_clergy, lottery, desertion, instruction, prostitutes, distance, pop1831;code_dept, count, ave_id_geo, dept, region, department, crime_pers, crime_prop, literacy, donations, infants, suicides, main_city, wealth, commerce, clergy, crime_parents, infanticide, donation_clergy, lottery, desertion, instruction, prostitutes, distance, area, pop1831, geometry;;Yes;No;;No;ave_id_geo, region, department, main_city;No;;Yes;count, crime_pers, crime_prop, crime_parents, pop1831;Yes;code_dept, dept, literacy, donations, infants, suicides, wealth, commerce, clergy, infanticide, donation_clergy, lottery, desertion, instruction, prostitutes, distance, area;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;'Guerry::gfrance85';;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;sfdep;guerry_nb;guerry_nb;;;;main_spatial_sf;;"""Essay on the Moral Statistics of France"" data set.";;crime / conflit / securite;85;29;22;count, dept, crime_pers, crime_prop, literacy, donations, infants, suicides, wealth, commerce, clergy, crime_parents, infanticide, donation_clergy, lottery, desertion, instruction, prostitutes, distance, pop1831, nb, wt;code_dept, count, ave_id_geo, dept, region, department, crime_pers, crime_prop, literacy, donations, infants, suicides, main_city, wealth, commerce, clergy, crime_parents, infanticide, donation_clergy, lottery, desertion, instruction, prostitutes, distance, area, pop1831, geometry, nb, wt;;Yes;No;;No;ave_id_geo, region, department, main_city;No;;Yes;count, crime_pers, crime_prop, crime_parents, pop1831;Yes;code_dept, dept, literacy, donations, infants, suicides, wealth, commerce, clergy, infanticide, donation_clergy, lottery, desertion, instruction, prostitutes, distance, area;;;;;Bon candidat spatial;Geometrie ou signal spatial present, variable d'interet candidate et plusieurs X candidates.;NA;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;plm;Cigar;Cigar;;;;main_table;;Cigarette Consumption;;housing / immobilier;1380;9;7;price, pop, pop16, cpi, ndi, sales, pimin;state, year, price, pop, pop16, cpi, ndi, sales, pimin;;No;No;;Yes;state;Yes;year;Yes;price, pop, pop16, sales;Yes;cpi, ndi, pimin;;;;;Bon candidat spatial;"Pas de geometrie directe, mais nom de lieu disponible; geometrie reconstructible ulterieurement.";Online complements to Baltagi (2001): <https://www.wiley.com/legacy/wileychi/baltagi/> Online complements to Baltagi (2013): <https://bcs.wiley.com/he-bcs/Books?action=resource&bcsId=4338&itemId=1118672321&resourceId=13452>;;;
R;software_r_catalog_curated_workbook.xlsx;Bons candidats spatial;Bons_candidats_spatial;plm;Crime;Crime;;;;main_table;;Crime in North Carolina;;crime / conflit / securite;630;44;41;crmrte, prbarr, prbconv, prbpris, avgsen, polpc, density, taxpc, smsa, pctmin, wcon, wtuc, wtrd, wfir, wser, wmfg, wfed, wsta, wloc, mix, pctymle, lcrmrte, lprbarr, lprbconv, lprbpris, lavgsen, lpolpc, ldensity, lwcon, lwtuc, lwtrd, lwfir, lwser, lwmfg, lwfed, lwsta, lwloc, lpctymle, lpctmin, ltaxpc, lmix;county, year, crmrte, prbarr, prbconv, prbpris, avgsen, polpc, density, taxpc, region, smsa, pctmin, wcon, wtuc, wtrd, wfir, wser, wmfg, wfed, wsta, wloc, mix, pctymle, lcrmrte, lprbarr, lprbconv, lprbpris, lavgsen, lpolpc, ldensity, lwcon, lwtuc, lwtrd, lwfir, lwser, lwmfg, lwfed, lwsta, lwloc, lpctymle, lpctmin, ltaxpc, lmix;;No;No;;Yes;county, region;Yes;year;Yes;crmrte;Yes;prbarr, prbconv, prbpris, avgsen, polpc, density, taxpc, smsa, pctmin, wcon, wtuc, wtrd, wfir, wser, wmfg, wfed, wsta, wloc, mix, pctymle, lcrmrte, lprbarr, lprbconv, lprbpris, lavgsen, lpolpc, ldensity, lwcon, lwtuc, lwtrd, lwfir, lwser, lwmfg, lwfed, lwsta, lwloc, lpctymle, lpctmin, ltaxpc, lmix;;;;;Bon candidat spatial;"Pas de geometrie directe, mais nom de lieu disponible; geometrie reconstructible ulterieurement.";Journal of Applied Econometrics Data Archive (complements Baltagi (2006)): <http://qed.econ.queensu.ca/jae/2006-v21.4/baltagi/> Online complements to Baltagi (2001): <https://www.wiley.com/legacy/wileychi/baltagi/> Online complements to Baltagi (2013): <https://bcs.wiley.com/he-bcs/Books?action=resource&bcsId=4338&itemId=1118672321&resourceId=13452> See also Journal of Applied Econometrics data archive entry for Baltagi (2006) at <http://qed.econ.queensu.ca/jae/2006-v21.4/baltagi/>.;;;
